id,book,alignments,ch_match
Masaha001832,0833IbnJazari.AsnaMatalib,3,647
Masaha001838,0497IbnFarajIbnTallacQurtubi.AqdiyatRasul,14,3580
Masaha001864Vols,0845Maqrizi.ImtacAsmac,421,110075
Masaha001922,0664IbnTawus.Tashrif,8,1037
Masaha001941,0669IbnSabcinMursi.AnwarNabi,9,2017
Masaha001946Vols,0893IbnAbiBakrHadari.BahjatMahafil,98,26473
Masaha001954,0654SibtIbnJawzi.TadhkiratKhawass,1,159
Masaha001961Vols,0966HusaynDiyarbakri.TarikhKhamis,220,60917
Masaha001978Vols,0955MuhammadKarakiHairi.TasliyatMujalis,4,605
Masaha002028Vols,0581AbuQasimSuhayli.RawdUnuf,395,114944
Masaha002064Vols,0450IbnMuhammadCasimi.CasalMusaffa,15,2820
Masaha002066,0819CizzDinIbnJamaca.GhurarWaDurar,2,489
Masaha002301,0664IbnTawus.TarafMinAnbaWaManaqib,2,238
Masaha002308Vols,0734IbnSayyidNas.CuyunAthar,184,56506
Masaha002473,0336IbnHumamIskafi.KifayatTalib,1,373
Masaha002865,0334IbnHamdanKhusaybi.HidayaKubra,4,1475
Masaha002867,0767CizzDinIbnJamaca.MukhtasarKabir,1,298
Masaha002871,0333IbnCuqdahKufi.FadailAmirMuminin,4,641
Masaha002872,0905IbnCabdRahmanIjiShafici.FadailThaqalayn,7,2134
Masaha002880Vols,0722IbrahimIbnSacdDin.FaraidSamtayn,10,2101
Masaha002979Vols,0538JarAllahZamakhshari.RabicAbrar,5,979
Masaha002999Vols,1373KashifGhita.TahrirMajalla,1,271
Masaha003027,0157AbuMikhnafAzdi.WaqcatTaff,3,712
Masaha003032,0911Samhudi.WasailWusul,2,463
Masaha003034,0400IbnJarirTabariSaghir.NawadirMucjizat,1,99
Masaha003104,0750IbnYusufZarandi.NazmDurar,6,1072
Masaha003294,0410IbnMardawayh.ManaqibCali,31,7596
Masaha003296Vols,0300IbnSulaymanKufi.ManaqibImam,16,4244
Masaha003390Vols,0436SharifMurtada.Amali,21,3423
Masaha003448Vols,0436SharifMurtada.Dharica,3,690
Masaha003492Vols,0538JarAllahZamakhshari.FaiqFiGharib,4,577
Masaha003644,0502RaghibIsbahani.Mufradat,13,1672
Masaha003682Vols,0573NashwanHimyari.ShamsCulum,13,1492
Masaha003703Vols,0395IbnFarisQazwini.MucjamMaqayis,4,384
Masaha003709,0911Suyuti.AsmaBiqac,3,518
Masaha003955Vols,0699IbnCabdMalikMurjani.BahjatNufus,17,3197
Masaha004040Vols,0726CallamaHilli.KitabAlfayn,4,504
Masaha004092,0596IbnWasifShah.MukhtasarCajaibDunya,14,4692
Masaha004105Vols,0827IbnIshaqKhwarizmi.ItharatTarghib,15,3278
Masaha004117,0450IshaqTabari.TarikhSanca,1,191
Masaha004129,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr,1,114
Masaha004217,0990QutbDinNahrawani.IclamBiAclam,1,142
Masaha004231Vols,0885IbnFahd.DurrKamin,3,798
Masaha004380,0852SirajDinIbnWardi.KharidatCajaib,2,419
Masaha004387Vols,0885IbnFahd.IthafWura,57,17682
Masaha004394,0300IbnRusta.AclaqNafisa,3,512
Masaha004395Vols,0902Sakhawi.TuhfaLatifa,1,206
Masaha004518,0797IbnCaquli.CarfTib,2,316
Masaha004546Vols,0561NasrIskandari.AmkinaWaMiyah,2,276
Masaha004561Vols,0283AbuIshaqThaqafi.Gharat,2,281
Masaha004578,0352IbnIbrahimKufi.Tafsir,9,2561
Masaha004583,0726CallamaHilli.KashfYaqin,7,1986
Masaha004654,0832TaqiFasi.ZuhurMuqtatafa,1,144
Masaha004678,0677JamalDinAhmadAlTawus.CaynCibra,19,3038
Masaha004698,0966ShahidThani.MunyatMurid,2,265
Masaha004755,0986JamalDinIbnZahira.JamicLatif,2,184
Masaha004768Vols,0726CallamaHilli.NihayatWusul,3,503
Masaha004844,0682ZakariyaQazwini.CajaibMakhluqat,1,124
Masaha004846,0930IbnIyas.NuzhatUmam,1,225
Masaha005108Vols,0329IbnCumarKashshi.Rijal,1,315
Meshkat00042485,0950MuhyiDinShaykhZada.HashiyaCalaTafsirBaydawi,160,31235
Meshkat00042488,0860AhmadSiwasi.CuyunTafasir,318,54835
Meshkat00057178,0537AbuHafsNasafi.TaysirFiTafsir,567,117435
Meshkat0014420,0494HakimJushami.TahdhibFiTafsir,621,93405
Rafed0000040Vols,1450JacfarSubhani.BuhuthFiMilalWaNihal,27,6334
Rafed0000066,1450MuhammadJawadFaqih.CammarIbnYasir,4,677
Rafed0000110,1450MurtadaMilani.HukmWaMawaciz,12,2256
Rafed0000167,1377SharafDinCamili.FusulMuhimma,5,973
Rafed0000185Vols,1450JacfarSubhani.SayyidMursalin,62,14025
Rafed0000212,1396CaliHashimiKhatib.WaqcatNahrawan,2,907
Rafed0000609Vols,1433BaqirSharifQurashi.HayatImamHasan,1,223
Rafed0000705Vols,1263JacfarSharicatMadarAstarabadi.BarahinQatica,4,502
Rafed0000862,1373KashifGhita.JannatMawa,1,349
Rafed0000876,1430MunicCabdHalimMahmud.ManahijMufassirin,18,4375
Rafed0001121,0560AbuMansurTabarsi.Ihtijaj,7,860
Rafed0001140,0415QadiCabdJabbar.MutashabihQuran,9,1529
Rafed0001252,0460ShaykhTusi.RasailCashar,1,92
Rafed0001325,1023MuhammadAminAstarabadi.FawaidMadaniyya,1,212
Rafed0001515,1450LutfAllahSafiGulpaygani.MacaKhatib,1,252
Rafed0001713Vols,0988FathAllahKashani.ZubdatTafasir,513,91222
Rafed0001792Vols,0730NizamDinNaysaburi.GharaibQuran,583,100049
Rafed0001826,1403HashimMacrufHasani.DirasatFiHadith,8,1801
Rafed0001909,0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya,5,753
Rafed0002077,0466IbnSinanKhafaji.SirrFasaha,1,100
Rafed0002209Vols,0832TaqiFasi.CiqdThamin,5,1608
Rafed0002385,1368ShakibArslan.RihlaHijaziyya,1,94
Rafed0002489Vols,1380MuhammadAhmadHajari.MajmucBuldanYaman,1,167
Rafed0002530Vols,0487AbuCubaydBakri.MucjamMaIstacjama,5,851
Rafed0002654Vols,1019NurAllahTustari.IhqaqHaqq,262,65123
Rafed0002679Vols,1407MuhammadCaliMudarrisAfghani.MudarrisAfdal,11,2111
Rafed0002905Vols,1393MuhammadTahirIbnCashurTunisi.TahrirWaTanwir,366,57691
Rafed0003150Vols,1328MuhammadJawadBalaghi.AlaRahman,17,2987
Rafed0003257Vols,1431MuhammadHusaynFadlAllah.TafsirMinWahyQuran,523,99685
Rafed0003314Vols,0606FakhrDinRazi.ArbacinFiUsulDin,2,202
Rafed0003376Vols,0631SayfDinAmidi.AbkarAfkar,5,707
Rafed0003462,0606FakhrDinRazi.QadaWaQadar,5,838
Rafed0003474,0676IbnHasanMuhaqqiqHilli.MaslakFiUsuslDin,1,131
Rafed0003477Vols,0246QasimRassi.MajmucKutubWaRasail,31,4457
Rafed0003489,0774IbnKathir.MucjizatNabi,25,6669
Rafed0003537Vols,1450IbrahimMusawiZanjani.CaqaidImamiyya,9,1370
Rafed0003571Vols,0456IbnHazm.FisalFiMilal,13,2513
Rafed0003591Vols,1091MuhammadMuhsinFaydKashani.CaynYaqin,5,630
Rafed0003630Vols,0606FakhrDinRazi.MatalibCaliya,4,746
Rafed0003669Vols,1160MullaNacimaTaliqani.ManhajRashad,4,616
Rafed0003726Vols,1450DarTaqrib.MawsucaQuraniyya,176,30822
Rafed0003793Vols,0436SharifMurtada.NafaisTawil,39,6363
Rafed0003799Vols,1450NasirMakarimShirazi.NafahatQuran,50,7443
Rafed0003882,1403HashimMacrufHasani.TarikhFiqhJacfari,3,361
Rafed0003896Vols,0449AbuFathKarajiki.KanzFawaid,3,442
Rafed0003902Vols,1332IbnMuhammadJamalDinQasimi.MahasinTawil,1580,340418
Rafed0003943Vols,0606RuzbihanBaqli.CaraisBayan,318,49777
Rafed001344,0966ShahidThani.TamhidQawacid,2,448
SAWS20200409,0381MuhammadIbnYusufCamiri.SacadaWaIscad,1,220
Sham19Y0000259,1346LuisShikhuYasuci.MajaniAdab,12,6648
Sham19Y0000760,0619AbuCabbasSharishi.SharhMaqamatHariri,11,1588
Sham19Y0001734,0739CalaDinIbnBalban.Ihsan,311,83286
Sham19Y0001994,0744IbnCabdHadi.TabaqatCulama,1,85
Sham19Y0003742,1304AhmadFarisShidyaq.JasusCalaQamus,1,289
Sham19Y0005414,1346LuisShikhuYasuci.Nasraniyya,1,107
Sham19Y0005725,0476IbnAbiSaqrAnbari.Mashyakha,1,268
Sham19Y0006538,1051IbnYunusBuhutiHanbali.MinahShafiyat,1,234
Sham19Y0006684,0474IbnKhalafBaji.MuntaqaSharhMuwatta,33,6682
Sham19Y0007233,0783IbnHadida.MisbahMudi,10,2734
Sham19Y0007729,0911Suyuti.BahrAlladhiZakhar,1,97
Sham19Y0008889,0974IbnHajarHaytami.FathMubin,4,1181
Sham19Y0009382,0799IbnShaykha.ShicarAbrar,1,179
Sham19Y0009763,1349MuhammadCabdCazizKhawli.AdabNabawi,1,257
Sham19Y0009800,1394MuhammadAbuZuhra.KhatimNabiyyin,118,28171
Sham19Y0011194,0600CabdGhaniMaqdisi.CumdatAhkam,9,1904
Sham19Y0011326,1317KhayrDinAlusi.FathAllahHamid,18,3826
Sham19Y0011402,0264AbuZurcaRazi.CilalWaSualat,2,406
Sham19Y0013223,0656IbnCabdQawiMundhiri.TarghibWaTarhib,207,41897
Sham19Y0013226,1184CisamDinCumari.RawdNadir,1,118
Sham19Y0013231,0468IbnAhmadWahidiNaysaburi.TafsirBasit,895,139722
Sham19Y0013237,0370IbnAhmadIbnKhalawayh.IcrabThalathinSura,3,462
Sham19Y0013241,0606IbnAthirMajdDin.Shafi,33,6665
Sham19Y0013246,0458AbuYaclaIbnFarra.MasailFiqhiyya,1,189
Sham19Y0013252,0804IbnMulaqqin.Tawdih,570,138067
Sham19Y0013253,0536IbnCaliMazariTamimi.MuclimBiFawaidMuslim,6,1254
Sham19Y0013257,0672IbnMalik.SharhTashilFawaid,2,185
Sham19Y0013301,0643IbnYacish.SharhMufassal,1,117
Sham19Y0013550,0716NajmDinTufi.Isharat,120,18719
Sham19Y0013571,0428AbuCaliHashimi.IrshadIlaSabilRashad,1,180
Sham19Y0013572,0560WazirIbnHubayraShaybani.Ifsah,81,18002
Sham19Y0013577,0623AbuQasimRafici.SharhKabir,5,634
Sham19Y0013605,0786ShamsDinKirmani.Kawakib,325,80299
Sham19Y0013614,0685NasirDinBaydawi.TuhfatAbrar,28,6228
Sham19Y0013637,0776JamalDinSurramarri.NahjRashad,7,997
Sham19Y0013666,0651Bunasi.KanzKuttab,2,240
Sham19Y0013667,0855BadrDinCayni.NukhabAfkar,119,24409
Sham19Y0013680,0943CisamDinIsfarayini.Atwal,1,358
Sham19Y0013769,0804IbnMulaqqin.IclamBiFawaid,21,5012
Sham19Y0013771,0852IbnHajarCasqalani.IntiqadIctirad,1,211
Sham19Y0013783,0808MuhammadDamiri.NajmWahhaj,7,1636
Sham19Y0013784,0855BadrDinCayni.MinhatSuluk,1,153
Sham19Y0013785,1240CuthmanIbnJamic.FawaidMuntakhabat,8,1446
Sham19Y0013791,0616CaliIbnIsmacilAbyari.TahqiqWaBayan,1,216
Sham19Y0013900,0388AbuSulaymanKhattabi.BayanIcjazQuran,1,192
Sham19Y0014032,0732IbnCumarBurhanDinJacbari.RusukhAhbar,6,832
Sham19Y0014045,0880IbnAhmadShamsDinAsyuti.IthafAkhissa,11,2406
Sham19Y0014075,0723IbnFuwati.MajmacAdab,3,657
Sham19Y0014080,0471CabdQahirJurjani.RisalaShafiya,1,129
Sham19Y0014088,0724IbnCattar.IctiqadKhalis,4,903
Sham19Y0014114,0430AbuHasanHufi.Burhan,195,49843
Sham19Y0014119,0510IbnMascudBaghawi.MasabihSunna,48,10663
Sham19Y0014176,0438IbnYusufJuwayni.JamcWaFarq,1,222
Sham19Y0014211,0751IbnQayyimJawziyya.RisalaTabukiyya,1,162
Sham19Y0014224,0724IbnCattar.CuddaFiSharhCumda,7,1337
Sham19Y0014252,0826IbnCiraqi.GhaythHamic,1,289
Sham19Y0014255,0328AbuBakrIbnAnbari.IdahWaqfWaIbtida,9,1207
Sham19Y0014261,0207IbnZiyadFarra.LughatQuran,2,275
Sham19Y0014275,0337IbnIshaqZajjaji.IshtiqaqAsmaAllah,2,329
Sham19Y0014280,0684ShihabDinQarafi.NafaisUsul,3,512
Sham19Y0014299,0911Suyuti.CuqudZabarjad,3,390
Sham19Y0014309,1182IbnIsmacilSancani.Tahbir,215,50883
Sham19Y0014310,0520IbnRushdJadd.Masail,3,681
Sham19Y0014313,0899Rajraji.RafcNiqab,7,1019
Sham19Y0014325,0710IbnRifca.Kifaya,24,4306
Sham19Y0014328,1348MuhammadSulaymanMansurpuri.RahmatCalamin,24,5019
Sham19Y0014404,0928MujirDinCulaymi.FathRahman,384,71608
Sham19Y0014442,0767KhalilIbnIshaq.Tawdih,1,139
Sham19Y0014452,0794BadrDinZarkashi.IclamSajid,1,163
Sham19Y0014462,0463IbnCabdBarr.TaqassiHadithFiMuwatta,13,2926
Sham19Y0014538,0319AbuQasimKacbi.QubulAkhbar,3,576
Sham19Y0014555,0837IbnNajiTannukhi.Sharh,1,432
Sham19Y0014556,0899ZarruqShihabDinFasi.SharhZarruqCalaMatnRisala,1,110
Sham19Y0014579,1377MuhammadKhidrHusayn.AcmalKamila,20,3410
Sham19Y0014580,0772IbnHasanJamalDinIsnawi.MuhimmatFiSharhRawda,2,452
Sham19Y0014591,0478AbuHasanLakhmi.Tabsira,4,673
Sham19Y0014592,1061NajmDinGhazzi.HusnTanabbuh,331,68266
Sham19Y0014601,1346KhalilAhmadSaharanpuri.BadhlMajhud,182,41684
Sham19Y0014827,0825IbnNurDin.TaysirBayan,83,14418
Sham19Y0016364,0717CabbasSafadi.NuzhatMalikWaMamluk,1,255
Sham19Y0016494,0625IbnCabdHaqqYafurani.Iqtidab,2,304
Sham19Y0016526,0711HussamDinSighnaqi.Kafi,2,544
Sham19Y0016545,0231AbuNasrBahili.SharhDiwanDhiRumma,3,405
Sham19Y0016546,0370IbnCaliJassas.SharhMukhtasarTahawi,12,2237
Sham19Y0016555,0774IbnKathir.MusnadCumarIbnKhattab,50,10754
Sham19Y0016584,0893IbnIsmacilShihabDinKurani.KawtharJari,326,83764
Sham19Y0016599,0734IbnSayyidNas.NafhShadhi,17,2647
Sham19Y0016618,1188ShamsDinSaffarini.LawaihAnwar,18,3195
Sham19Y0016636,0642IbnMawaq.BughyatNuqqad,4,924
Sham19Y0016684,0827BadrDinDamaminiMakhzumi.MasabihJamic,168,54673
Sham19Y0016714,0855BadrDinCayni.MaqasidNahwiyya,3,285
Sham19Y0016759,0450AbuHasanMawardi.AmthalWaHikam,1,191
Sham19Y0016772,1088IbnAhmadKhalwati.HashiyaCalaMuntahaIradat,4,669
Sham19Y0016782,0401AbuCubaydHarawi.Gharibayn,1,104
Sham19Y0016787,0413AbuMutarrifQunazici.TafsirMuwatta,1,108
Sham19Y0016826,0778NazirJaysh.TamhidQawacid,9,1203
Sham19Y0016877,0806IbnHusaynZaynDinCiraqi.QurratCain,2,300
Sham19Y0016879,0458AbuYaclaIbnFarra.Tawakkul,1,147
Sham19Y0016928,0761IbnKaykaldiCalai.MajmucRasail,8,1859
Sham19Y0016934,0502CabdWahidRuyani.BahrMadhhab,50,9979
Sham19Y0016946,0388AbuSulaymanKhattabi.AclamHadith,30,7853
Sham19Y0016976,0727MuzhiriZaydani.Mafatih,50,10486
Sham19Y0016999,0705AbuMuhammadMalaqi.DurrNathir,5,697
Sham19Y0017063,0803SadrDinMunawi.KashfManahij,53,11195
Sham19Y0017077,0328AbuBakrIbnAnbari.Addad,18,2483
Sham19Y0017104,0633BattalRukabi.NazmMustaczab,4,637
Sham19Y0017116,0745AbuHayyanGharnati.TadhyilTashil,1,104
Sham19Y0017124,0581AbuMusaMadini.MajmucMughith,7,1020
Sham19Y0017350,0734IbnCaliTajDinFakihani.RiyadAfham,7,1248
Sham19Y0017419,0883AbuBakrJuraci.TuhfatRakic,5,1271
Sham19Y0017437,1188ShamsDinSaffarini.KashfLitham,33,6651
Sham19Y0017442,0628IbnQattanFasi.IhkamNaza,7,1257
Sham19Y0017529,0909IbnMabrid.MacarifIncam,7,1225
Sham19Y0017530,0909IbnMabrid.SabbKhumul,1,267
Sham19Y0017531,0909IbnMabrid.TakhrijSaghirWaTahbirKabir,2,561
Sham19Y0017533,0909IbnMabrid.IdahTuruqIstiqama,1,206
Sham19Y0017535,0909IbnMabrid.Nihaya,5,1106
Sham19Y0017581,0728IbnTaymiyya.Tisciniyya,7,1218
Sham19Y0017616,0656IbnCabdQawiMundhiri.MukhtasarSahihMuslim,108,32685
Sham19Y0017667,0400IbnHaddad.Afcal,2,169
Sham19Y0017715,0749ZaynDinIbnWardi.SharhAlfiyyatIbnMalik,4,882
Sham19Y0017724,0911Suyuti.SharhShawahidMughni,2,235
Sham19Y0017726,0368AbuSacidSirafi.SharhKitabSibawayhi,4,441
Sham19Y0017729,0581IbnKharratIshbili.AhkamSughra,46,15095
Sham19Y0017747,1119IbnMuhammadMaghribi.BadrTamam,22,3428
Sham19Y0017748,1332IbnMuhammadJamalDinQasimi.ThamaratTasaruc,1,280
Sham19Y0017768,0428AbuHusaynQuduri.Tajrid,7,1175
Sham19Y0017791,0854IbnMalak.SharhMasabih,51,11691
Sham19Y0017798,0751IbnQayyimJawziyya.AclamMuwaqqicin,45,10470
Sham19Y0017811,0805SirajDinBulqini.Fawaid,1,197
Sham19Y0017816,0756TaqiDinSubki.SayfMaslul,2,189
Sham19Y0017817,0561CabdQadirJilani.Ghunya,16,3873
Sham19Y0017819,0328AbuBakrIbnAnbari.MudhakkarWaMuannath,3,264
Sham19Y0017829,0756IbnYusufSaminHalabi.CumdatHuffaz,3,310
Sham19Y0017842,0636IbnKhalfunAzdi.Muclim,1,388
Sham19Y0017878,0902Sakhawi.AjwibaMurdiyya,5,719
Sham19Y0017879,0510CawtabiSuhari.Ibana,24,2910
Sham19Y0017883,0403AbuBakrBaqillani.TaqribWaIrshad,1,99
Sham19Y0017885,0510IbnMascudBaghawi.TahdhibFiqhShafici,4,591
Sham19Y0017903,0581IbnKharratIshbili.AhkamWusta,78,20320
Sham19Y0017916,0761JamalDinIbnHisham.TakhlisShawahid,2,212
Sham19Y0018100,0702IbnDaqiqCidQushayri.SharhIlmamBiAhadith,7,883
Sham19Y0018103,0831ShamsDinBirmawi.Lamic,323,90393
Sham19Y0018106,0926ZakariyyaAnsari.MinhatBari,346,96739
Sham19Y0018144,0316AbuCawana.Mustakhraj,216,56907
Sham19Y0018147,0736IbnDawadari.KanzDurar,28,7290
Sham19Y0018159,0751IbnQayyimJawziyya.TuruqHukmiyya,8,1367
Sham19Y0018176,0911Suyuti.Tawshih,361,100618
Sham19Y0018194,0489Waqqashi.TacliqCalaMuwatta,1,260
Sham19Y0018252,0335IbnQass.AdabQadi,4,1099
Sham19Y0018254,0650IbnMuhammadRadiDinSaghani.Takmila,3,327
Sham19Y0018259,0792SadrDinIbnAbiCizzAdhraci.Tanbih,6,1529
Sham19Y0018262,0567IbnKhashshabBaghdadi.Murtajal,1,95
Sham19Y0018265,0377IbnAhmadFarisi.MasailHalabiyyat,2,397
Sham19Y0018272,1070MuhammadKibrit.SirajMunir,16,3278
Sham19Y0018275,0521IbnMuhammadBatalyawsi.RasailFiLugha,1,97
Sham19Y0018315,0911Suyuti.ZiyadatCalaMawducat,2,409
Sham19Y0018318,0751IbnQayyimJawziyya.KalamCalaMasalatSamac,3,426
Sham19Y0018328,0728IbnTaymiyya.Istighatha,13,2252
Sham19Y0018337,0751IbnQayyimJawziyya.TibyanFiAqsamQuran,22,3377
Sham19Y0018567,0403AbuCabdAllahHalimi.MinhajFiShucabIman,22,4902
Sham19Y0018569,0661Turibishti.Muyassar,6,1162
Sham19Y0018606,0386IbnAbiZaydQayrawani.DhabbCanMadhhabImamMalik,2,510
Sham19Y0018607,0451IbnYunusSiqilli.JamicLiMasailMudawwana,2,314
Sham19Y0018609,0422QadiCabdWahhabThaclabi.SharhRisala,2,481
Sham19Y0018610,0756TaqiDinSubki.QadaArab,1,133
Sham19Y0018611,0852IbnHajarCasqalani.MuwafaqatKhubrKhabar,25,5112
Sham19Y0018612,0751IbnQayyimJawziyya.IghathatLahfan,66,13942
Sham19Y0018632,0751IbnQayyimJawziyya.IjtimacJuyush,14,2956
Sham19Y0019188,0682CabdRahmanIbnQudama.SharhKabir,21,3952
Sham19Y0019230,0805SirajDinBulqini.TadribFiFiqhShafici,5,1040
Sham19Y0019235,0682SirajDinAzmawi.Tahsil,2,265
Sham19Y0019237,0540IbnAhmadCalaDinSamarqandi.MizanUsul,1,97
Sham19Y0020561,0804IbnMulaqqin.CujalatMuhtaj,28,5659
Sham19Y0020562,0790IbnMusaGharnatiShatibi.SharhAlfiyyatIbnMalik,1,120
Sham19Y0020583,0708IbnIbrahimBaqquri.TartibFuruq,6,871
Sham19Y0020587,0728IbnTaymiyya.Iman,11,2085
Sham19Y0020591,1138IbnCabdHadiNurDinSindi.FathWadud,96,22352
Sham19Y0020594,0776JamalDinSurramarri.KhasaisSayyidCalamin,43,11518
Sham19Y0020638,0581IbnKharratIshbili.JamcBaynSahihayn,235,66117
Sham19Y0020642,1377AhmadMuhammadShakir.JamharatMaqalat,23,5141
Sham19Y0020643,1346CabdQadirBadran.Jawahir,213,52304
Sham19Y0020699,0695AbuBarakatIbnMunajja.MumticFiSharhMuqnic,14,2831
Sham19Y0020762,0710IbnAydamurMustacsimi.DurrFarid,1,132
Sham19Y0020868,1450IbrahimNahhas.JamicIbnHanbalCilalHadith,24,4952
Sham19Y0020869,1450KhalidRibat.JamicIbnHanbalTafsir,13,2251
Sham19Y0020878,1450KhalidRibat.JamicIbnHanbalFiqh,17,3441
Sham19Y0020879,1450KhalidRibat.JamicIbnHanbalCaqida,63,13441
Sham19Y0020881,1450KhalidRibat.JamicIbnHanbalRijal,12,2196
Sham19Y0020882,1450KhalidRibat.JamicIbnHanbalAdabWaZuhd,17,2960
Sham19Y0020891,0743SharafDinTibi.FutuhGhayb,465,74380
Sham19Y0020944,0656IbnCabdQawiMundhiri.MukhtasarSunanAbiDawud,95,21720
Sham19Y0020966,0338AbuJacfarNahhas.QatcWaItinaf,15,3136
Sham19Y0021525,0643IbnSalahShahrazuri.SharhMushkilWajiz,6,879
Sham19Y0021575,1420AbuHasanNadwi.MadhaKhasaraCalam,10,2494
Sham19Y0022797,0458Bayhaqi.ManaqibShafici,1,374
Sham19Y0022884,0783IbnMajidMaqdisi.Muqarrar,22,5172
Sham19Y0023590,1431MuhammadSayyidTantawi.TafsirWasit,1010,192528
Sham19Y0023608,1371AhmadMustafaMaraghi.Tafsir,1233,251383
Sham19Y0023618,0873AbuZaydThacalibi.JawahirHisan,441,72962
Sham19Y0023625,1057IbnCallan.FutuhatRabbaniyya,22,3832
Sham19Y0023644,0654SibtIbnJawzi.MiratZaman,233,58817
Sham19Y0026183,0370AbuQasimAmidi.Muwazana,1,196
Sham19Y0029555,0332IbnWalladTamimi.Intisar,1,78
Sham19Y0029560,0947BamakhramaHimyari.QiladatNahr,10,2168
Sham19Y0029574,0795IbnRajabHanbali.RawaicTafsirFatiha,2,607
Sham19Y0029601,0582IbnBarri.HawashiCalaDurratGhawass,1,107
Sham19Y0029676,1362CabdQadirIskandarani.MajallatHaqaiq,16,3304
Sham19Y0030388BK1,0461AbuHusaynFarisi.Majlis,1,212
Sham19Y0030863,1415CabdRazzaqCafifi.MudhakkiratTawhid,5,707
Sham19Y0032181,0693ShihabDinKhuyi.AqsaAmal,1,107
Sham19Y0032197,0957ShihabDinRamli.FathRahman,1,163
Sham19Y0032381,0762MughultayIbnQilij.DurrManzur,2,489
Sham19Y0032384,0728IbnTaymiyya.RaddCalaSubki,2,240
Sham19Y0032476,0831ShamsDinBirmawi.FawaidSaniyya,6,894
Sham19Y0035312,0740CabdQahirTabrizi.ManzumaTabriziyya,5,972
Sham19Y0035453,0814IbnNahhas.TanbihGhafilin,6,1096
Sham19Y0036110,0856IbnDawudHanbali.KanzAkbar,6,1849
Sham19Y0036114,0255CabdAllahDarimi.Sunan,29,5525
Sham19Y0036540,1366AnastasKarmali.MajallatLughatCarab,8,1860
Sham19Y0036571,1380KafiTunisi.AjwibaKafiya,6,1575
Sham19Y0037562,1420CaliTantawi.TacrifCamm,2,220
Sham19Y0037618,0852IbnHajarCasqalani.MatalibCaliyya,227,43245
Sham19Y0038171,1205MurtadaZabidi.TakhrijAhadithIhyaCulumDin,133,29336
Sham19Y0039268,0458Bayhaqi.MadkhalIlaCilmSunan,13,3617
Sham19Y0095660,1450MultipleAuthors.MaqalatMawqicDorar,29,5086
Sham19Y0096629,1349CabdHamidFarahi.MufradatQuran,14,2235
Sham19Y0096918,1450YasirCabdRahman.MawsucatAkhlaq,46,9251
Sham19Y0120146,0625SafiDinHalabi.UnsMasjun,1,84
Sham19Y0120922,0542IbnCaliDiyaDinIbnShajari.Amali,9,1406
Sham19Y0122096,1182IbnIsmacilSancani.Tanwir,22,3591
Sham19Y0122142,0794BadrDinZarkashi.TashnifMasamic,1,397
Sham19Y0122187,0471CabdQahirJurjani.DarjDurar,106,27586
Sham19Y0122232,0513AbuWafaIbnCaqil.WadihFiUsulFiqh,13,2120
Sham19Y0122236,0762MughultayIbnQilij.IsharaIlaSira,7,1399
Sham19Y0122255,0974IbnHajarHaytami.AshrafWasail,2,292
Sham19Y0122256,0763IbnMuflihMaqdisi.UsulFiqh,9,1476
Sham19Y0122257,0743SharafDinTibi.SharhMishkat,85,16395
Sham19Y0122397,0470IbnMandaCabdRahman.Mustakhraj,12,2625
Sham19Y0122401,0543IbnCarabiIshbili.QabasFiSharhMuwatta,29,5872
Sham19Y0122402,0569AbuIshaqIbnQurqul.MatalicAnwar,1,125
Sham19Y0122406,0544QadiCiyad.IkmalMuclim,234,56347
Sham19Y0123510,0623AbuQasimRafici.SharhMusnadShafici,21,3785
Sham19Y0123581,0564CabdKhaliqIbnAsadHanafi.Mucjam,4,676
Sham19Y0123608,0852IbnHajarCasqalani.TalkhisHabir,13,1955
Sham19Y0123665,0543IbnCarabiIshbili.MasalikFiSharhMuwatta,21,3491
Sham19Y0123685,0633IbnSacidRajraji.ManahijTahsil,6,1443
Sham19Y0124335,0328AbuBakrIbnAnbari.SharhQasaidSabc,7,738
Sham19Y0124755,0646IbnCumarIbnHajibKurdi.Amali,1,108
Sham19Y0127654,0676Nawawi.IrshadTullabHaqaiq,1,175
Sham19Y0127656,0656AbuCabbasAnsariQurtubi.IkhtisarSahihBukhari,133,39209
Sham19Y0127657,0463IbnCabdBarr.MasailMustaghriba,4,725
Sham19Y0127660,0532IbnCabadaDani.Ima,11,1810
Sham19Y0127663,0458AbuYaclaIbnFarra.TacliqKabir,4,491
Sham19Y0127668,0902Sakhawi.Qanaca,8,1946
Sham19Y0127677,0911Suyuti.JamicKabir,791,164307
Sham19Y0127698,0928MujirDinCulaymi.TarikhMuctabar,26,7430
Sham19Y0127700,0797IbnCaquli.Rasf,17,3854
Sham19Y0127713,1171CuthmanKamakhi.Muhayya,19,3497
Sham19Y0127717,0883AbuBakrJuraci.SharhMukhtasarUsulFiqh,5,1359
Sham19Y0131003,0909IbnMabrid.DurrNaqi,3,450
Sham19Y0131336,0458Bayhaqi.Khilafiyyat,65,14297
Sham19Y0131521,0844IbnHusaynIbnRaslanRamli.SharhSunanAbiDawud,184,39320
Sham19Y0132403,0789IbnMuhibbSamit.SifatRabbCalamin,28,5944
Sham19Y0132415,0893IbnIsmacilShihabDinKurani.DurarLawamic,18,3033
